transaction_id,wallet_id,transaction_amount,transaction_fee,block_confirmation_time,input_count,output_count,wallet_age_days,total_wallet_transactions,avg_wallet_transaction_value,cross_border_flag,mixing_service_used,darknet_association_score,transaction_velocity_24h,unusual_pattern_score,risk_label
TX3707,W72507,39.366505,0.000732,349,9,7,1028,6892,20.558252,0,0,0.719,43,0.137,0
TX3708,W67134,49.208264,0.009537,381,14,9,84,2944,17.127616,0,0,0.167,77,0.752,0
TX3709,W12100,0.996054,0.006165,299,9,10,3781,4500,11.792008,0,0,0.099,122,0.774,0
TX3710,W71997,34.951672,0.008029,292,15,2,2262,347,10.097376,1,1,0.445,123,0.084,0
TX3711,W38172,12.646337,0.004131,258,4,5,792,6820,20.16224,0,0,0.988,91,0.811,0
TX3712,W30132,2.025351,0.003265,438,3,17,2028,489,5.650822,0,0,0.793,81,0.25,0
TX3713,W28199,20.145076,0.004686,505,10,2,657,2848,10.716463,1,1,0.293,30,0.793,0
TX3714,W46609,46.760955,0.001554,89,4,10,2949,2407,14.175949,1,0,0.026,34,0.319,0
TX3715,W52965,0.589243,0.003635,525,18,1,57,9273,20.79628,0,0,0.411,34,0.751,0
TX3716,W18016,29.394697,0.00859,566,11,12,1178,7709,9.352515,0,0,0.161,146,0.84,0
TX3717,W49779,25.070323,0.000476,517,19,15,1636,7086,13.720908,0,0,0.18,32,0.004,0
TX3718,W41881,43.669335,0.001594,520,19,6,3784,1111,6.986304,0,0,0.162,126,0.523,0
TX3719,W92594,4.201002,0.001339,520,18,14,969,2426,20.924448,0,1,0.72,186,0.342,0
TX3720,W34472,34.07662,0.00409,501,13,14,401,9123,19.640676,0,0,0.036,46,0.844,1
TX3721,W61813,34.005805,0.00997,166,4,15,952,6223,20.504255,1,0,0.565,109,0.483,0
TX3722,W46021,33.454332,0.001816,531,3,1,3592,9579,1.446332,0,1,0.753,70,0.382,1
TX3723,W64131,47.116782,0.00154,369,16,17,1984,970,12.177584,0,0,0.156,195,0.148,0
TX3724,W34087,41.154553,0.009159,548,14,11,3013,4404,3.404712,0,0,0.893,106,0.283,0
TX3725,W22828,2.099594,0.008832,429,10,15,522,1935,16.847273,0,0,0.078,129,0.994,1
TX3726,W71610,23.554671,0.000419,579,6,16,1970,3161,7.791659,0,0,0.683,88,0.857,0
TX3727,W11401,19.898255,0.007542,368,8,9,1660,4787,19.36666,0,0,0.172,152,0.307,0
TX3728,W95179,15.508051,0.006589,112,16,12,1975,7455,1.638521,0,0,0.806,161,0.618,0
TX3729,W25193,22.567385,0.007701,18,10,2,2318,6800,12.836381,0,1,0.571,100,0.998,0
TX3730,W54864,19.210325,0.004996,27,7,15,1883,164,3.100392,0,0,0.589,180,0.689,0
TX3731,W30307,21.617263,0.009915,325,19,9,1563,5415,13.951899,0,0,0.346,24,0.339,0
TX3732,W29611,48.963114,0.000534,514,18,16,3584,8843,15.187713,0,1,0.283,149,0.041,0
TX3733,W53791,4.43256,0.00242,45,13,17,517,7921,11.558967,0,0,0.463,112,0.799,0
TX3734,W21950,46.111621,0.004026,308,8,4,2895,7923,6.998369,0,0,0.758,164,0.286,0
TX3735,W86240,24.012355,0.004553,419,14,8,2460,7642,0.817873,1,0,0.168,128,0.144,0
TX3736,W87403,31.187489,0.009222,454,9,7,3717,2095,16.556232,0,0,0.816,159,0.115,0
TX3737,W12745,41.509318,0.005644,398,12,6,1366,4102,21.762343,0,0,0.48,47,0.107,0
TX3738,W65243,18.023791,0.000547,598,6,5,2188,9763,18.343858,0,0,0.452,134,0.114,0
TX3739,W13866,21.521665,0.004138,369,12,10,1002,9339,22.32652,1,0,0.017,66,0.516,0
TX3740,W42245,20.476514,0.004223,433,19,3,2312,4853,23.238228,0,0,0.124,65,0.764,1
TX3741,W54724,18.737176,0.009658,156,12,17,3899,5008,11.244166,1,0,0.432,184,0.893,0
TX3742,W81354,46.276541,0.006032,263,7,16,449,2569,17.452804,0,0,0.981,116,0.686,0
TX3743,W61374,41.446666,0.006393,595,15,11,3299,4939,9.940495,0,0,0.25,35,0.096,0
TX3744,W40116,5.45089,0.007161,227,16,13,3132,3797,22.989372,0,1,0.01,92,0.947,0
TX3745,W91029,5.40706,0.007723,270,4,18,3152,5934,14.078692,0,1,0.436,73,0.006,0
TX3746,W30447,21.394048,0.006387,234,6,14,1079,2375,18.813726,1,1,0.016,12,0.752,1
TX3747,W40431,4.93377,0.002448,443,16,2,2654,1932,0.372811,0,1,0.336,120,0.982,0
TX3748,W27908,30.955036,0.008753,154,15,12,2475,7027,14.392975,0,0,0.354,82,0.894,0
TX3749,W39336,7.185437,0.007348,461,2,10,3625,6888,18.552358,0,0,0.002,171,0.716,0
TX3750,W50992,26.119141,0.007445,140,3,7,522,7174,6.432584,1,1,0.78,61,0.525,0
TX3751,W65350,0.36199,0.009966,403,15,2,226,4139,0.369205,0,0,0.913,195,1.0,0
TX3752,W79561,15.830501,0.008045,147,8,18,2164,7450,18.593383,0,0,0.999,174,0.625,0
TX3753,W61955,33.859859,0.008309,74,12,17,971,1590,8.458765,0,0,0.509,157,0.831,0
TX3754,W71240,24.202463,0.009519,58,2,16,1364,2944,10.725452,1,0,0.307,162,0.182,0
TX3755,W30093,48.913496,0.001596,407,15,2,1131,7819,14.05569,0,0,0.717,50,0.64,0
TX3756,W16155,43.705316,0.005028,556,8,11,1543,5335,2.765177,0,0,0.736,52,0.013,0
TX3757,W56607,17.95418,0.005848,31,11,19,2581,3097,2.597781,0,0,0.379,137,0.808,0
TX3758,W43487,2.275282,0.00336,303,17,7,3836,908,24.022402,1,0,0.566,170,0.413,0
TX3759,W65668,42.281469,0.00841,562,1,17,2379,4673,8.479024,1,0,0.822,102,0.258,1
TX3760,W30963,45.561804,0.007648,324,15,15,101,8452,6.395566,0,0,0.189,0,0.259,0
TX3761,W60124,41.031549,0.007237,449,2,9,1239,8129,1.202976,0,0,0.02,1,0.98,1
TX3762,W62870,6.398369,0.009972,102,10,12,556,5538,4.356479,1,0,0.54,100,0.866,0
TX3763,W66547,49.895759,0.002668,130,6,8,223,5595,10.778068,0,0,0.664,132,0.789,0
TX3764,W74110,12.929952,0.007381,62,3,2,1234,9325,8.558412,0,1,0.575,159,0.505,0
TX3765,W63554,36.210521,0.005559,181,13,17,3416,2763,10.620298,0,0,0.596,108,0.399,0
TX3766,W30936,45.401836,0.003199,289,15,16,1750,9870,17.600704,0,0,0.393,94,0.591,0
TX3767,W14426,11.78512,0.00169,31,6,16,3877,870,16.048319,0,0,0.651,38,0.545,0
TX3768,W98839,45.413019,0.008969,455,9,3,2799,2032,12.333895,0,0,0.043,155,0.887,0
TX3769,W37606,15.474769,0.005995,327,10,19,2476,8125,20.372389,0,0,0.151,70,0.973,0
TX3770,W57832,48.820685,0.008267,254,9,16,3137,9781,21.434541,0,0,0.445,50,0.931,0
TX3771,W38151,14.06372,0.005499,374,18,11,3326,5238,14.774409,0,0,0.943,115,0.768,0
TX3772,W89303,47.671838,0.002278,94,9,9,882,8767,2.9481,0,1,0.644,129,0.405,0
TX3773,W21308,2.678179,0.003442,135,18,14,2566,8333,10.160418,0,0,0.355,74,0.761,1
TX3774,W72522,35.463891,0.003877,529,9,2,2342,4095,15.865242,0,0,0.458,47,0.78,0
TX3775,W55671,26.606025,0.009732,33,5,13,221,3373,1.580647,0,0,0.846,26,0.17,0
TX3776,W12204,23.894376,0.000156,548,13,5,2475,6369,0.507464,1,0,0.542,175,0.819,0
TX3777,W97265,11.175492,0.009858,90,12,14,2361,9399,23.708877,0,0,0.048,63,0.912,1
TX3778,W41131,35.280084,0.009807,62,9,1,1739,6305,18.254316,0,0,0.417,197,0.751,0
TX3779,W62428,9.541284,0.009962,61,19,6,1488,9278,3.836165,1,0,0.388,176,0.681,0
TX3780,W43870,27.642537,0.004818,398,1,11,582,397,11.13371,0,0,0.9,136,0.218,0
TX3781,W59067,12.663015,0.009642,29,11,17,3649,1865,4.846996,0,0,0.305,32,0.638,0
TX3782,W68585,47.781113,0.004016,194,5,14,252,6373,0.267032,0,0,0.065,22,0.631,0
TX3783,W31607,1.432531,0.00036,80,7,14,2743,8630,9.798411,0,0,0.355,92,0.375,0
TX3784,W34968,9.987214,0.002321,375,13,7,1136,6558,16.213135,0,0,0.044,103,0.113,0
TX3785,W21908,12.116288,0.009458,510,6,19,1788,6753,23.853679,1,0,0.832,125,0.434,0
TX3786,W36423,20.703977,0.000236,187,13,6,3363,5952,19.24817,0,0,0.59,69,0.921,0
TX3787,W84707,11.637279,0.005505,158,6,13,280,652,5.761154,0,0,0.469,187,0.781,0
TX3788,W88257,24.567963,0.000848,273,15,10,294,2178,8.411935,0,0,0.36,144,0.354,0
TX3789,W71215,43.623404,0.002935,282,8,19,1539,8847,13.019307,0,0,0.418,129,0.196,0
TX3790,W65835,35.603459,0.000972,344,11,10,179,849,4.78991,0,0,0.788,38,0.461,0
TX3791,W59429,28.998519,0.008609,27,10,5,2237,9379,20.825316,0,0,0.18,13,0.758,0
TX3792,W92152,4.45107,0.005952,436,9,13,2216,8670,4.207443,1,0,0.071,79,0.685,0
TX3793,W48458,34.699911,0.009031,530,4,17,2102,1062,7.256426,0,0,0.562,164,0.883,0
TX3794,W56169,8.321548,0.006915,347,14,5,3650,976,14.444241,0,0,0.859,87,0.312,0
TX3795,W17659,39.318583,0.009713,56,4,7,1651,5884,3.089369,0,0,0.562,67,0.494,0
TX3796,W70614,12.503588,0.005148,343,15,7,2364,519,15.619127,1,0,0.796,28,0.257,0
TX3797,W87240,20.853019,0.006423,45,10,15,2319,2949,23.606188,0,0,0.893,109,0.773,0
TX3798,W42793,17.52416,0.005805,522,14,15,2774,7997,17.291481,0,0,0.077,18,0.42,1
TX3799,W56473,42.940837,0.004894,411,6,1,3502,3803,20.321487,0,0,0.589,145,0.428,0
TX3800,W99388,6.328096,0.008475,142,16,12,1646,8257,10.967975,0,1,0.833,158,0.815,1
TX3801,W98330,28.282678,0.006481,103,12,2,2231,4033,9.139278,0,0,0.644,139,0.73,0
TX3802,W65751,7.103938,0.008033,345,4,18,3332,9045,8.221781,0,0,0.592,159,0.472,0
TX3803,W88915,35.240087,0.007885,320,1,15,24,9154,16.515025,0,0,0.788,67,0.377,1
TX3804,W64254,45.254001,0.001991,546,4,7,851,8198,12.968207,0,0,0.707,150,0.688,0
TX3805,W17006,21.730948,0.006537,229,13,9,3166,4360,11.813262,0,0,0.502,185,0.942,0
TX3806,W84218,24.405125,0.002077,265,7,3,256,4149,2.527645,0,0,0.044,140,0.425,0
TX3807,W75344,46.371214,0.005875,251,15,10,1238,2313,16.837595,1,0,0.613,121,0.039,0
TX3808,W43840,26.050048,0.006807,83,6,2,3943,2854,18.137319,0,0,0.213,144,0.879,0
TX3809,W42430,24.380434,0.009973,477,14,12,3568,6304,4.912995,0,0,0.254,21,0.166,0
TX3810,W33091,28.916877,0.000402,81,18,7,1064,7191,18.995037,0,0,0.68,72,0.901,0
TX3811,W42983,34.461798,0.001003,266,4,5,795,2433,21.986057,0,0,0.453,5,0.83,0
TX3812,W33989,5.345062,0.000863,6,1,4,1487,4971,4.373848,0,0,0.717,72,0.66,0
TX3813,W85451,41.055705,0.004044,21,3,1,2484,9472,11.306522,0,0,0.393,65,0.846,0
TX3814,W28990,21.775816,0.008234,348,13,15,3621,618,21.905868,0,0,0.87,58,0.26,0
TX3815,W90360,3.618353,0.008456,16,18,9,1014,2360,12.187578,0,0,0.427,61,0.856,0
TX3816,W46081,39.309347,0.007396,11,4,6,3841,3932,20.38319,1,0,0.494,135,0.562,0
TX3817,W21033,18.848122,0.008979,250,4,14,1740,5603,5.401665,0,0,0.126,175,0.177,0
TX3818,W26241,5.019274,0.003296,161,11,2,905,2080,1.607642,0,0,0.504,105,0.255,0
TX3819,W15939,31.689318,0.000973,178,14,12,1235,2886,1.496077,0,0,0.24,8,0.79,0
TX3820,W57562,44.006688,0.000676,491,7,6,3986,8285,24.309186,1,0,0.763,98,0.843,0
TX3821,W45063,44.387788,0.008536,285,3,13,2171,9083,4.126298,0,0,0.714,148,0.875,0
TX3822,W86721,47.883216,0.007331,313,7,4,2855,4130,21.623631,0,0,0.016,37,0.184,0
TX3823,W37045,43.385405,0.007016,241,8,16,3531,3361,7.900058,0,0,0.494,106,0.902,0
TX3824,W54769,0.108044,0.003463,161,12,11,1995,9560,1.011813,0,0,0.045,168,0.494,0
TX3825,W57118,19.012678,0.003861,255,7,6,2334,6457,6.032022,1,0,0.569,2,0.993,0
TX3826,W94703,40.92731,0.009585,225,16,5,3348,7830,12.642258,0,0,0.902,23,0.476,0
TX3827,W31625,18.313284,0.000732,342,17,1,2292,5324,2.678228,0,0,0.867,27,0.252,0
TX3828,W37076,30.077824,0.00776,227,4,19,762,4716,23.054862,0,0,0.244,125,0.06,0
TX3829,W74805,30.316241,0.003165,215,17,7,143,4819,22.498127,0,0,0.14,60,0.665,0
TX3830,W54605,18.2519,0.000487,341,18,18,1785,3501,3.737195,1,0,0.791,54,0.005,0
TX3831,W94565,45.223792,0.007451,138,4,10,320,5096,18.430338,0,0,0.546,41,0.836,0
TX3832,W98509,25.161914,0.003376,499,17,10,1399,7675,11.523101,0,0,0.424,72,0.311,0
TX3833,W49121,23.239746,0.007249,551,15,17,3993,9678,24.553356,0,0,0.81,3,0.666,0
TX3834,W75101,49.87569,0.007106,187,17,7,433,5303,1.394553,0,0,0.253,90,0.5,0
TX3835,W41433,24.675525,0.005394,165,13,1,3651,7227,11.781155,0,0,0.225,130,0.657,0
TX3836,W53309,8.920734,0.007796,391,3,12,122,9505,7.143972,0,0,0.612,72,0.053,0
TX3837,W77468,25.653958,0.005852,201,12,17,3307,6240,18.162196,0,0,0.273,189,0.197,0
TX3838,W54254,40.701023,0.002938,488,17,16,794,6649,2.787245,0,0,0.427,174,0.893,0
TX3839,W77293,38.843239,0.007368,506,7,15,2477,8403,15.706436,0,0,0.455,93,0.418,0
TX3840,W47853,39.4293,0.005932,493,7,19,2780,7950,23.702003,0,0,0.205,162,0.565,0
TX3841,W48405,35.401481,0.000226,356,11,17,3198,7739,11.352472,0,0,0.062,61,0.457,0
TX3842,W76652,12.711637,0.009026,534,16,4,2822,8975,11.361224,0,0,0.767,188,0.911,0
TX3843,W53527,43.104342,0.005502,238,4,4,750,8095,12.397601,0,0,0.784,142,0.199,1
TX3844,W87227,44.67228,0.008699,582,16,3,3616,7137,10.398548,0,0,0.598,74,0.839,0
TX3845,W10492,9.708441,0.008839,413,5,8,2251,7371,11.192424,0,0,0.149,179,0.06,0
TX3846,W18811,6.523651,0.004505,280,19,9,1997,112,11.586335,0,0,0.476,63,0.857,0
TX3847,W34272,48.780273,0.005126,463,14,2,1297,9581,24.951667,0,0,0.178,102,0.903,0
TX3848,W82010,43.41633,0.004216,457,7,19,3246,5243,2.919736,0,0,0.881,183,0.79,0
TX3849,W57153,44.661914,0.004549,417,9,18,2869,3785,7.140182,0,0,0.697,158,0.277,0
TX3850,W64110,44.318933,0.008962,22,13,16,2286,697,5.277575,1,0,0.031,1,0.114,0
TX3851,W23979,27.0848,0.007903,76,16,18,3940,7738,13.609258,0,0,0.002,70,0.501,0
TX3852,W38328,32.32044,0.001353,382,4,18,2014,9053,0.080195,0,0,0.984,60,0.666,0
TX3853,W22867,27.268597,0.006142,359,7,12,3972,8447,23.028255,0,1,0.04,184,0.819,0
TX3854,W69234,2.561266,0.009959,155,3,2,2510,1253,13.282711,0,0,0.866,99,0.506,0
TX3855,W35851,37.275409,0.005996,265,15,1,110,9557,22.402969,0,0,0.956,8,0.547,0
TX3856,W41279,25.267096,0.00788,84,14,16,412,2975,8.630681,0,0,0.308,89,0.936,0
TX3857,W83402,32.385806,0.007714,110,7,17,71,9781,3.756749,0,0,0.54,179,0.048,0
TX3858,W25449,25.132488,0.003568,527,18,1,3728,3410,4.815391,0,0,0.647,9,0.319,0
TX3859,W86221,24.591074,0.003781,407,5,3,718,258,11.773602,0,0,0.52,30,0.438,1
TX3860,W99080,8.590284,0.007268,134,8,16,1381,3132,1.01632,0,0,0.214,105,0.64,0
TX3861,W15451,13.936407,0.00505,175,18,14,2471,5078,19.547285,0,0,0.581,142,0.095,0
TX3862,W97178,7.943476,0.005749,410,19,16,2289,8624,19.768008,0,0,0.259,16,0.875,1
TX3863,W51316,9.784119,0.007158,37,3,9,3675,118,17.551856,0,1,0.165,26,0.316,0
TX3864,W73064,48.648896,0.007798,540,6,2,2718,6077,22.409532,0,0,0.506,181,0.185,1
TX3865,W73761,7.656519,0.002788,201,18,13,719,2948,13.741437,0,1,0.372,188,0.592,0
TX3866,W48870,13.464252,0.001553,50,15,5,3641,6170,11.988194,0,0,0.027,141,0.141,0
TX3867,W40873,29.529892,0.002989,278,14,17,3640,340,13.234102,0,0,0.95,71,0.33,0
TX3868,W68627,30.509319,0.005125,137,8,6,2727,1277,4.557022,0,0,0.04,177,0.862,0
TX3869,W76155,7.699553,0.003487,268,11,17,127,8724,12.812159,0,0,0.903,91,0.789,0
TX3870,W35372,39.686078,0.005727,371,11,2,426,3376,13.548508,0,1,0.19,29,0.281,0
TX3871,W13642,39.260358,0.000629,9,12,7,3602,6521,19.1171,0,0,0.142,168,0.42,0
TX3872,W38001,11.866648,0.005147,273,16,17,3147,1597,8.704507,1,0,0.069,11,0.508,1
TX3873,W44064,14.434026,0.003743,425,7,8,2326,151,2.314755,0,0,0.426,82,0.567,0
TX3874,W24122,46.899455,0.005393,350,3,1,2542,829,14.940588,0,0,0.587,181,0.3,0
TX3875,W34820,41.283747,0.004283,73,2,19,2436,7871,19.701078,0,0,0.904,45,0.534,0
TX3876,W78431,34.890154,0.002914,362,3,5,2819,8467,24.239297,0,0,0.784,196,0.773,1
TX3877,W65745,4.112579,0.009051,390,8,5,1981,9420,2.265462,0,0,0.16,75,0.686,1
TX3878,W60081,20.913786,0.001929,329,8,1,536,9444,18.661315,0,1,0.168,69,0.951,0
TX3879,W80902,27.965534,0.006846,485,4,10,3534,8011,14.900043,0,0,0.008,4,0.239,0
TX3880,W18711,9.371377,0.009254,183,13,10,2356,8449,0.393276,0,0,0.688,87,0.678,0
TX3881,W95132,22.411881,0.005433,260,17,3,3651,681,17.958858,0,1,0.017,104,0.95,0
TX3882,W28793,30.051693,0.008776,423,18,12,3195,8074,0.664769,1,0,0.139,145,0.096,0
TX3883,W18199,16.369507,0.001336,215,5,12,2335,6480,19.633551,1,0,0.635,152,0.562,1
TX3884,W86253,39.04746,0.004989,588,12,7,1077,9835,18.035842,0,0,0.15,185,0.984,0
TX3885,W46191,42.022639,0.004625,371,2,16,2493,3112,17.201123,0,1,0.153,183,0.061,1
TX3886,W20211,16.18115,0.00018,581,10,3,1145,2983,3.008704,0,0,0.234,27,0.363,0
TX3887,W73069,41.933019,0.004488,170,7,7,1722,5076,22.976634,0,1,0.385,176,0.085,0
TX3888,W98896,5.179725,0.003753,218,15,14,3491,9992,22.473838,0,0,0.008,86,0.586,0
TX3889,W66746,41.886617,0.006731,533,7,4,3871,6474,22.507522,0,0,0.746,64,0.853,0
TX3890,W31542,7.638369,0.009389,177,15,10,1780,243,9.015456,0,0,0.774,82,0.242,0
TX3891,W41312,4.147275,0.000949,133,16,2,3148,5055,12.309402,0,0,0.367,37,0.204,0
TX3892,W55242,32.089128,0.003342,7,1,16,906,480,2.881234,0,0,0.798,96,0.53,0
TX3893,W97893,23.597396,0.004496,74,15,3,2132,5215,1.286873,1,1,0.285,100,0.355,0
TX3894,W65388,45.394622,0.004606,56,3,15,914,5031,1.478849,1,0,0.986,197,0.826,0
TX3895,W37691,18.160097,0.007771,441,10,8,2924,8966,14.223553,1,0,0.398,33,0.134,0
TX3896,W87960,14.358326,0.00449,382,16,16,1848,8401,8.041865,0,0,0.669,150,0.914,0
TX3897,W94388,25.037245,0.000369,98,2,11,2852,9738,14.493095,0,0,0.322,90,0.811,0
TX3898,W32601,22.797853,0.00713,563,17,11,307,8149,14.820682,0,0,0.451,141,0.015,1
TX3899,W28020,17.222058,0.00886,591,1,11,3517,2626,22.677489,0,0,0.645,37,0.278,0
TX3900,W18155,34.687371,0.005188,90,4,1,3731,481,22.058258,0,1,0.348,77,0.914,0
TX3901,W79119,37.978332,0.005853,522,11,2,337,7692,17.967401,1,0,0.657,44,0.855,0
TX3902,W91051,42.649345,0.001713,434,17,1,1896,1549,20.464399,0,0,0.146,60,0.493,0
TX3903,W46777,48.642857,0.002284,47,2,19,3453,9196,0.088959,0,0,0.484,136,0.547,0
TX3904,W29710,13.333543,0.002428,374,1,10,3979,1959,0.398223,0,1,0.273,88,0.081,0
TX3905,W34532,35.804958,0.004364,408,6,19,517,1638,11.470097,0,0,0.92,129,0.8,0
TX3906,W28601,19.713518,0.009289,307,11,11,101,3757,16.345806,0,0,0.825,8,0.076,0
TX3907,W73227,33.854422,0.005266,186,4,12,1965,2261,19.854164,1,0,0.487,177,0.644,0
TX3908,W14967,23.799609,0.002002,173,11,10,2148,1193,11.187202,0,0,0.454,172,0.114,0
TX3909,W94289,49.688661,0.002734,207,5,7,2221,9424,23.504781,0,0,0.834,34,0.434,0
TX3910,W30022,36.445378,0.003902,547,10,8,1456,2018,20.376482,0,1,0.69,123,0.36,0
TX3911,W53463,47.624613,0.00627,106,5,11,1132,7043,2.577863,1,0,0.683,61,0.415,0
TX3912,W84671,41.748643,0.004456,580,3,18,2830,521,11.010056,1,0,0.548,92,0.577,0
TX3913,W15722,45.145148,0.003985,350,6,16,1909,5036,24.872007,0,0,0.862,184,0.14,0
TX3914,W37413,40.721145,0.005691,446,13,1,28,8211,10.254447,0,0,0.189,99,0.223,0
TX3915,W91050,22.958497,0.002494,254,16,6,757,9702,9.662882,1,0,0.862,45,0.105,0
TX3916,W95867,12.590171,0.000881,187,7,17,3337,4626,7.359068,0,0,0.521,196,0.653,0
TX3917,W93596,18.516638,0.000342,306,18,13,2363,2285,12.16736,0,0,0.621,80,0.053,1
TX3918,W76732,1.012791,0.002587,284,3,10,38,2152,18.249129,0,0,0.962,97,0.658,0
TX3919,W22297,26.200134,0.001007,93,6,10,3677,937,1.196323,0,0,0.425,113,0.973,0
TX3920,W78323,25.253385,0.00343,429,10,1,3225,237,20.894583,0,1,0.668,74,0.889,0
TX3921,W33816,26.262998,0.007752,289,16,7,2376,3174,22.940314,0,0,0.522,157,0.326,0
TX3922,W50695,48.701587,0.007191,134,13,9,48,1972,19.529503,1,0,0.932,49,0.215,1
TX3923,W29702,45.572789,0.006148,252,9,11,2963,9135,22.891716,0,0,0.488,92,0.96,1
TX3924,W35242,8.086477,0.00854,193,16,2,3714,391,2.381663,0,0,0.256,14,0.444,0
TX3925,W65841,18.444757,0.002892,95,11,1,6,2809,11.258189,0,0,0.483,35,0.352,0
TX3926,W77712,21.198385,0.008862,572,9,12,1438,3852,1.785351,0,0,0.917,166,0.126,0
TX3927,W95663,18.027285,0.004052,169,10,7,3133,5081,20.922531,0,0,0.501,187,0.167,0
TX3928,W63574,39.925,0.004069,552,11,19,770,5144,23.814144,0,0,0.146,154,0.742,1
TX3929,W95744,26.202359,0.004113,334,15,5,3507,3504,7.450803,0,0,0.542,53,0.201,0
TX3930,W38482,28.605419,0.001071,545,13,12,1363,9471,13.389512,0,1,0.388,1,0.179,0
TX3931,W19171,42.650825,0.009757,84,17,14,3341,7666,7.44891,0,0,0.65,69,0.322,0
TX3932,W13696,40.296602,0.001471,173,4,7,817,630,9.478024,0,0,0.241,3,0.913,0
TX3933,W30058,6.611444,0.003475,549,11,8,3829,4495,11.919175,0,0,0.322,46,0.589,0
TX3934,W30313,35.696015,0.003261,97,1,14,8,8348,19.772154,0,0,0.517,94,0.775,0
TX3935,W29149,21.772371,0.000839,383,1,12,777,5979,3.683467,0,1,0.118,175,0.719,1
TX3936,W63521,14.733151,0.001607,213,3,9,663,1151,3.934787,0,0,0.211,184,0.95,0
TX3937,W55740,2.501891,0.000544,198,15,10,2533,8469,5.054533,0,0,0.801,64,0.69,0
TX3938,W14956,24.362991,0.002995,268,1,10,2760,3052,1.338273,0,0,0.939,185,0.125,0
TX3939,W85731,17.772479,0.00868,251,16,1,329,7195,16.090188,0,0,0.97,117,0.202,0
TX3940,W92612,12.5764,0.00346,452,17,6,1424,7087,4.754709,0,0,0.937,178,0.703,0
TX3941,W76641,34.733892,0.001325,525,9,14,400,7736,10.944074,0,0,0.942,46,0.215,0
TX3942,W73811,38.4745,0.006492,483,5,9,780,8175,17.142902,0,0,0.821,76,0.827,0
TX3943,W62160,12.240231,0.009966,281,6,12,3801,8829,11.229177,0,0,0.736,69,0.88,0
TX3944,W61313,2.473322,0.0024,133,15,19,1913,874,22.651367,0,0,0.232,161,0.414,0
TX3945,W73232,42.437786,0.002868,306,9,12,1419,9102,19.231512,0,0,0.442,164,0.382,0
TX3946,W25417,0.498977,0.009721,578,3,13,2386,21,6.832824,0,0,0.398,182,0.121,0
TX3947,W34729,46.855688,0.00187,518,19,3,3981,5646,3.268942,0,0,0.73,95,0.938,0
TX3948,W40099,31.381366,0.005161,364,13,11,2467,5361,22.362001,0,0,0.475,43,0.487,0
TX3949,W39961,16.09301,0.002473,361,13,2,1234,6251,9.928723,0,0,0.36,115,0.708,0
TX3950,W22602,12.324649,0.00933,470,3,18,3435,4812,9.568971,0,0,0.814,67,0.158,0
TX3951,W19256,0.451274,0.009817,176,14,18,3038,8732,20.252002,1,0,0.75,170,0.54,0
TX3952,W96120,11.774335,0.008166,92,2,9,1195,8049,0.243776,0,0,0.369,75,0.777,1
TX3953,W44681,6.887277,0.003216,504,10,1,101,2981,11.283296,0,0,0.419,137,0.598,0
TX3954,W97440,30.608699,0.004095,87,9,16,2462,5734,17.860858,0,0,0.893,193,0.38,0
TX3955,W74789,8.328113,0.002499,521,13,1,2620,242,21.218675,0,0,0.733,87,0.615,0
TX3956,W53361,26.431963,0.008919,555,11,5,323,3054,22.131369,1,0,0.69,15,0.996,0
TX3957,W74503,29.506231,0.009154,326,2,17,29,396,11.647347,0,1,0.712,34,0.683,0
TX3958,W44540,14.902787,0.004247,469,16,8,3737,5323,21.194212,0,0,0.102,39,0.503,0
TX3959,W36536,1.754212,0.0066,591,5,6,3650,4316,0.903686,0,0,0.564,71,0.855,0
TX3960,W94700,1.863657,0.001739,145,1,1,751,4515,7.642585,0,0,0.291,92,0.471,0
TX3961,W73043,1.31834,0.004406,559,8,13,3077,3298,0.272353,0,0,0.085,189,0.452,0
TX3962,W88532,36.956494,0.006352,140,16,18,1660,5334,4.146479,0,0,0.731,33,0.557,0
TX3963,W66575,15.901167,0.003915,334,14,4,607,2407,18.121034,1,0,0.304,125,0.32,0
TX3964,W12871,39.815213,0.00364,399,2,15,517,8693,0.12056,0,0,0.31,169,0.071,0
TX3965,W56002,21.587209,0.00011,160,18,14,1109,3543,13.081157,1,0,0.64,3,0.377,0
TX3966,W59812,22.650452,0.008063,43,7,16,240,7948,10.355514,0,0,0.666,190,0.73,0
TX3967,W32626,25.644617,0.008904,286,12,5,1073,8979,3.080541,0,0,0.474,22,0.488,0
TX3968,W69979,35.65186,0.009698,542,15,1,2074,2262,17.144001,0,0,0.556,138,0.855,0
TX3969,W86057,13.67587,0.007221,548,2,4,839,2540,17.331165,0,0,0.849,22,0.182,0
TX3970,W76668,6.080246,0.005533,50,17,17,2462,8414,18.16145,0,0,0.107,188,0.222,0
TX3971,W90070,27.803311,0.002766,248,11,6,1122,1924,19.135036,0,0,0.065,68,0.644,0
TX3972,W99390,16.349554,0.009993,551,2,4,1436,6413,7.881648,0,0,0.656,179,0.818,0
TX3973,W52998,22.125123,0.005939,454,19,7,3966,1108,24.853291,0,1,0.604,60,0.696,1
TX3974,W73814,32.347688,0.006843,282,5,1,3342,4839,1.833114,0,0,0.186,4,0.444,0
